Country,Region,Date,Brand,Metric,Value,Grouping
UKR,all,2018-04-09,AwesomeInsurance,Unaided Awareness,63.22,all
UKR,all,2018-04-09,CoolInsurance,Aided Awareness,73.13,all
UKR,all,2018-04-09,CoolInsurance,Consideration,25.15,all
UKR,all,2018-04-09,AwesomeInsurance,Consideration,25.45,all
UKR,all,2018-04-09,AwesomeInsurance,Penetration,38.71,all
UKR,all,2018-04-09,CoolInsurance,Purchase Intent,21.22,all
UKR,all,2018-04-09,AwesomeInsurance,Buzz,36.13,all
UKR,all,2018-04-09,AwesomeInsurance,Wom,21.97,all
UKR,all,2018-04-09,AwesomeInsurance,Recommendation,52.27,all
UKR,all,2018-04-09,AwesomeInsurance,Satisfaction,10.22,all
UKR,all,2018-04-09,CoolInsurance,Likability,31.24,all
UKR,all,2018-04-09,BestInsurance,Quality,85.83,all
UKR,all,2018-04-09,AwesomeInsurance,Impression,12.06,all
UKR,all,2018-04-09,CoolInsurance,Impression,13.24,all
UKR,all,2018-04-16,CoolInsurance,Unaided Awareness,57.22,all
UKR,all,2018-04-16,AwesomeInsurance,Unaided Awareness,63.2,all
UKR,all,2018-04-16,BestInsurance,Aided Awareness,76.13,all
UKR,all,2018-04-16,CoolInsurance,Aided Awareness,74.44,all
UKR,all,2018-04-16,AwesomeInsurance,Consideration,28.0,all
UKR,all,2018-04-16,CoolInsurance,Consideration,29.59,all
UKR,all,2018-04-16,BestInsurance,Penetration,38.11,all
UKR,all,2018-04-16,CoolInsurance,Penetration,34.09,all
UKR,all,2018-04-16,AwesomeInsurance,Purchase Intent,17.34,all
UKR,all,2018-04-16,BestInsurance,Buzz,31.71,all
UKR,all,2018-04-16,AwesomeInsurance,Wom,25.36,all
UKR,all,2018-04-16,CoolInsurance,Recommendation,46.25,all
UKR,all,2018-04-16,BestInsurance,Satisfaction,11.67,all
UKR,all,2018-04-16,AwesomeInsurance,Satisfaction,10.4,all
UKR,all,2018-04-16,CoolInsurance,Likability,37.92,all
UKR,all,2018-04-16,CoolInsurance,Quality,88.38,all
UKR,all,2018-04-16,AwesomeInsurance,Quality,90.42,all
UKR,all,2018-04-16,AwesomeInsurance,Impression,10.3,all
UKR,all,2018-04-16,CoolInsurance,Impression,11.04,all
UKR,all,2018-04-23,AwesomeInsurance,Unaided Awareness,61.14,all
UKR,all,2018-04-23,AwesomeInsurance,Aided Awareness,82.3,all
UKR,all,2018-04-23,CoolInsurance,Aided Awareness,81.2,all
UKR,all,2018-04-23,CoolInsurance,Consideration,25.98,all
UKR,all,2018-04-23,AwesomeInsurance,Consideration,30.92,all
UKR,all,2018-04-23,AwesomeInsurance,Penetration,38.32,all
UKR,all,2018-04-23,CoolInsurance,Purchase Intent,17.22,all
UKR,all,2018-04-23,AwesomeInsurance,Buzz,34.36,all
UKR,all,2018-04-23,AwesomeInsurance,Wom,20.57,all
UKR,all,2018-04-23,AwesomeInsurance,Recommendation,43.83,all
UKR,all,2018-04-23,CoolInsurance,Satisfaction,10.86,all
UKR,all,2018-04-23,BestInsurance,Satisfaction,13.05,all
UKR,all,2018-04-23,AwesomeInsurance,Likability,34.14,all
UKR,all,2018-04-23,AwesomeInsurance,Quality,75.84,all
UKR,all,2018-04-23,AwesomeInsurance,Impression,11.92,all
UKR,all,2018-04-23,BestInsurance,Impression,12.03,all
UKR,all,2018-04-30,CoolInsurance,Unaided Awareness,57.18,all
UKR,all,2018-04-30,AwesomeInsurance,Unaided Awareness,50.6,all
UKR,all,2018-04-30,AwesomeInsurance,Aided Awareness,73.51,all
UKR,all,2018-04-30,CoolInsurance,Aided Awareness,75.04,all
UKR,all,2018-04-30,CoolInsurance,Consideration,29.06,all
UKR,all,2018-04-30,AwesomeInsurance,Consideration,27.88,all
UKR,all,2018-04-30,CoolInsurance,Penetration,34.58,all
UKR,all,2018-04-30,AwesomeInsurance,Penetration,35.49,all
UKR,all,2018-04-30,AwesomeInsurance,Purchase Intent,18.3,all
UKR,all,2018-04-30,AwesomeInsurance,Buzz,33.96,all
UKR,all,2018-04-30,AwesomeInsurance,Wom,21.34,all
UKR,all,2018-04-30,AwesomeInsurance,Recommendation,44.97,all
UKR,all,2018-04-30,AwesomeInsurance,Satisfaction,11.21,all
UKR,all,2018-04-30,CoolInsurance,Likability,35.77,all
UKR,all,2018-04-30,AwesomeInsurance,Quality,84.93,all
UKR,all,2018-04-30,BestInsurance,Quality,74.77,all
UKR,all,2018-04-30,CoolInsurance,Impression,11.79,all
UKR,all,2018-04-30,BestInsurance,Impression,12.51,all
UKR,all,2018-05-07,AwesomeInsurance,Unaided Awareness,51.7,all
UKR,all,2018-05-07,CoolInsurance,Unaided Awareness,57.14,all
UKR,all,2018-05-07,CoolInsurance,Aided Awareness,81.92,all
UKR,all,2018-05-07,AwesomeInsurance,Aided Awareness,83.84,all
UKR,all,2018-05-07,BestInsurance,Consideration,32.5,all
UKR,all,2018-05-07,AwesomeInsurance,Consideration,32.04,all
UKR,all,2018-05-07,AwesomeInsurance,Penetration,36.98,all
UKR,all,2018-05-07,CoolInsurance,Penetration,38.49,all
UKR,all,2018-05-07,CoolInsurance,Purchase Intent,17.24,all
UKR,all,2018-05-07,CoolInsurance,Buzz,35.38,all
UKR,all,2018-05-07,CoolInsurance,Wom,26.46,all
UKR,all,2018-05-07,CoolInsurance,Recommendation,49.05,all
UKR,all,2018-05-07,BestInsurance,Satisfaction,12.44,all
UKR,all,2018-05-07,CoolInsurance,Satisfaction,11.1,all
UKR,all,2018-05-07,CoolInsurance,Likability,30.33,all
UKR,all,2018-05-07,CoolInsurance,Quality,90.47,all
UKR,all,2018-05-07,AwesomeInsurance,Quality,83.22,all
UKR,all,2018-05-07,AwesomeInsurance,Impression,13.07,all
UKR,all,2018-05-14,AwesomeInsurance,Unaided Awareness,54.22,all
UKR,all,2018-05-14,CoolInsurance,Unaided Awareness,58.52,all
UKR,all,2018-05-14,AwesomeInsurance,Aided Awareness,86.22,all
UKR,all,2018-05-14,CoolInsurance,Aided Awareness,91.36,all
UKR,all,2018-05-14,BestInsurance,Consideration,25.98,all
UKR,all,2018-05-14,CoolInsurance,Consideration,25.33,all
UKR,all,2018-05-14,BestInsurance,Penetration,30.81,all
UKR,all,2018-05-14,CoolInsurance,Penetration,37.87,all
UKR,all,2018-05-14,AwesomeInsurance,Penetration,30.62,all
UKR,all,2018-05-14,CoolInsurance,Purchase Intent,20.02,all
UKR,all,2018-05-14,AwesomeInsurance,Buzz,30.31,all
UKR,all,2018-05-14,AwesomeInsurance,Wom,21.57,all
UKR,all,2018-05-14,AwesomeInsurance,Recommendation,53.12,all
UKR,all,2018-05-14,CoolInsurance,Satisfaction,11.13,all
UKR,all,2018-05-14,BestInsurance,Likability,36.69,all
UKR,all,2018-05-14,AwesomeInsurance,Quality,81.34,all
UKR,all,2018-05-14,CoolInsurance,Impression,11.79,all
UKR,all,2018-05-14,AwesomeInsurance,Impression,11.31,all
UKR,all,2018-05-21,CoolInsurance,Unaided Awareness,66.35,all
UKR,all,2018-05-21,AwesomeInsurance,Aided Awareness,82.53,all
UKR,all,2018-05-21,BestInsurance,Consideration,28.01,all
UKR,all,2018-05-21,CoolInsurance,Consideration,25.17,all
UKR,all,2018-05-21,BestInsurance,Penetration,30.17,all
UKR,all,2018-05-21,AwesomeInsurance,Penetration,36.31,all
UKR,all,2018-05-21,BestInsurance,Purchase Intent,17.62,all
UKR,all,2018-05-21,CoolInsurance,Buzz,39.32,all
UKR,all,2018-05-21,AwesomeInsurance,Wom,25.55,all
UKR,all,2018-05-21,AwesomeInsurance,Recommendation,52.46,all
UKR,all,2018-05-21,CoolInsurance,Satisfaction,10.23,all
UKR,all,2018-05-21,BestInsurance,Satisfaction,11.31,all
UKR,all,2018-05-21,CoolInsurance,Likability,38.77,all
UKR,all,2018-05-21,CoolInsurance,Quality,83.05,all
UKR,all,2018-05-21,AwesomeInsurance,Impression,10.09,all
UKR,all,2018-05-21,BestInsurance,Impression,10.34,all
UKR,all,2018-05-28,AwesomeInsurance,Unaided Awareness,63.22,all
UKR,all,2018-05-28,CoolInsurance,Unaided Awareness,55.82,all
UKR,all,2018-05-28,CoolInsurance,Aided Awareness,76.57,all
UKR,all,2018-05-28,AwesomeInsurance,Aided Awareness,81.62,all
UKR,all,2018-05-28,BestInsurance,Consideration,31.29,all
UKR,all,2018-05-28,AwesomeInsurance,Consideration,30.19,all
UKR,all,2018-05-28,CoolInsurance,Penetration,30.54,all
UKR,all,2018-05-28,AwesomeInsurance,Penetration,37.69,all
UKR,all,2018-05-28,AwesomeInsurance,Purchase Intent,17.26,all
UKR,all,2018-05-28,AwesomeInsurance,Buzz,34.92,all
UKR,all,2018-05-28,BestInsurance,Wom,20.33,all
UKR,all,2018-05-28,AwesomeInsurance,Recommendation,49.87,all
UKR,all,2018-05-28,CoolInsurance,Satisfaction,11.27,all
UKR,all,2018-05-28,CoolInsurance,Likability,37.61,all
UKR,all,2018-05-28,CoolInsurance,Quality,80.66,all
UKR,all,2018-05-28,BestInsurance,Quality,74.26,all
UKR,all,2018-05-28,CoolInsurance,Impression,12.97,all
UKR,all,2018-06-04,CoolInsurance,Unaided Awareness,55.19,all
UKR,all,2018-06-04,AwesomeInsurance,Unaided Awareness,55.07,all
UKR,all,2018-06-04,AwesomeInsurance,Aided Awareness,87.14,all
UKR,all,2018-06-04,BestInsurance,Aided Awareness,78.52,all
UKR,all,2018-06-04,AwesomeInsurance,Consideration,27.54,all
UKR,all,2018-06-04,CoolInsurance,Consideration,26.06,all
UKR,all,2018-06-04,AwesomeInsurance,Penetration,35.37,all
UKR,all,2018-06-04,BestInsurance,Purchase Intent,21.26,all
UKR,all,2018-06-04,CoolInsurance,Buzz,39.38,all
UKR,all,2018-06-04,AwesomeInsurance,Wom,25.24,all
UKR,all,2018-06-04,AwesomeInsurance,Recommendation,51.93,all
UKR,all,2018-06-04,AwesomeInsurance,Satisfaction,12.83,all
UKR,all,2018-06-04,CoolInsurance,Likability,35.05,all
UKR,all,2018-06-04,AwesomeInsurance,Quality,73.79,all
UKR,all,2018-06-04,CoolInsurance,Quality,90.19,all
UKR,all,2018-06-04,AwesomeInsurance,Impression,12.96,all
UKR,all,2018-06-11,CoolInsurance,Unaided Awareness,60.84,all
UKR,all,2018-06-11,AwesomeInsurance,Unaided Awareness,66.44,all
UKR,all,2018-06-11,AwesomeInsurance,Aided Awareness,75.07,all
UKR,all,2018-06-11,CoolInsurance,Aided Awareness,86.59,all
UKR,all,2018-06-11,AwesomeInsurance,Consideration,26.33,all
UKR,all,2018-06-11,BestInsurance,Consideration,29.49,all
UKR,all,2018-06-11,AwesomeInsurance,Penetration,35.4,all
UKR,all,2018-06-11,CoolInsurance,Penetration,38.37,all
UKR,all,2018-06-11,BestInsurance,Penetration,35.75,all
UKR,all,2018-06-11,AwesomeInsurance,Purchase Intent,19.3,all
UKR,all,2018-06-11,CoolInsurance,Buzz,35.98,all
UKR,all,2018-06-11,CoolInsurance,Wom,20.96,all
UKR,all,2018-06-11,AwesomeInsurance,Recommendation,50.92,all
UKR,all,2018-06-11,AwesomeInsurance,Satisfaction,11.21,all
UKR,all,2018-06-11,BestInsurance,Satisfaction,12.15,all
UKR,all,2018-06-11,CoolInsurance,Likability,38.76,all
UKR,all,2018-06-11,AwesomeInsurance,Quality,92.63,all
UKR,all,2018-06-11,CoolInsurance,Quality,83.54,all
UKR,all,2018-06-11,CoolInsurance,Impression,10.38,all
UKR,all,2018-06-11,AwesomeInsurance,Impression,10.08,all
UKR,all,2018-06-18,AwesomeInsurance,Unaided Awareness,62.86,all
UKR,all,2018-06-18,AwesomeInsurance,Aided Awareness,88.77,all
UKR,all,2018-06-18,CoolInsurance,Aided Awareness,91.2,all
UKR,all,2018-06-18,CoolInsurance,Consideration,26.56,all
UKR,all,2018-06-18,AwesomeInsurance,Penetration,32.61,all
UKR,all,2018-06-18,BestInsurance,Penetration,34.57,all
UKR,all,2018-06-18,AwesomeInsurance,Purchase Intent,21.84,all
UKR,all,2018-06-18,CoolInsurance,Buzz,38.8,all
UKR,all,2018-06-18,AwesomeInsurance,Wom,22.06,all
UKR,all,2018-06-18,CoolInsurance,Recommendation,41.9,all
UKR,all,2018-06-18,AwesomeInsurance,Satisfaction,11.46,all
UKR,all,2018-06-18,AwesomeInsurance,Likability,35.03,all
UKR,all,2018-06-18,AwesomeInsurance,Quality,80.27,all
UKR,all,2018-06-18,BestInsurance,Quality,77.77,all
UKR,all,2018-06-18,AwesomeInsurance,Impression,11.01,all
UKR,all,2018-06-18,BestInsurance,Impression,10.2,all
UKR,all,2018-06-25,CoolInsurance,Unaided Awareness,53.92,all
UKR,all,2018-06-25,AwesomeInsurance,Aided Awareness,71.36,all
UKR,all,2018-06-25,AwesomeInsurance,Consideration,26.4,all
UKR,all,2018-06-25,CoolInsurance,Consideration,27.32,all
UKR,all,2018-06-25,BestInsurance,Penetration,36.41,all
UKR,all,2018-06-25,CoolInsurance,Penetration,32.73,all
UKR,all,2018-06-25,AwesomeInsurance,Penetration,36.36,all
UKR,all,2018-06-25,CoolInsurance,Purchase Intent,17.03,all
UKR,all,2018-06-25,AwesomeInsurance,Buzz,36.48,all
UKR,all,2018-06-25,BestInsurance,Wom,23.32,all
UKR,all,2018-06-25,CoolInsurance,Recommendation,46.88,all
UKR,all,2018-06-25,CoolInsurance,Satisfaction,12.3,all
UKR,all,2018-06-25,AwesomeInsurance,Likability,32.74,all
UKR,all,2018-06-25,BestInsurance,Quality,92.89,all
UKR,all,2018-06-25,AwesomeInsurance,Quality,84.79,all
UKR,all,2018-06-25,BestInsurance,Impression,10.15,all
UKR,all,2018-06-25,CoolInsurance,Impression,10.6,all
UKR,all,2018-07-02,CoolInsurance,Unaided Awareness,63.94,all
UKR,all,2018-07-02,AwesomeInsurance,Unaided Awareness,52.42,all
UKR,all,2018-07-02,AwesomeInsurance,Aided Awareness,80.28,all
UKR,all,2018-07-02,CoolInsurance,Consideration,28.25,all
UKR,all,2018-07-02,AwesomeInsurance,Consideration,29.57,all
UKR,all,2018-07-02,AwesomeInsurance,Penetration,35.1,all
UKR,all,2018-07-02,BestInsurance,Penetration,34.74,all
UKR,all,2018-07-02,BestInsurance,Purchase Intent,20.76,all
UKR,all,2018-07-02,CoolInsurance,Buzz,34.3,all
UKR,all,2018-07-02,CoolInsurance,Wom,22.36,all
UKR,all,2018-07-02,CoolInsurance,Recommendation,48.3,all
UKR,all,2018-07-02,AwesomeInsurance,Satisfaction,10.5,all
UKR,all,2018-07-02,AwesomeInsurance,Likability,34.47,all
UKR,all,2018-07-02,BestInsurance,Quality,71.66,all
UKR,all,2018-07-02,AwesomeInsurance,Quality,91.9,all
UKR,all,2018-07-02,AwesomeInsurance,Impression,12.54,all
UKR,all,2018-07-09,AwesomeInsurance,Unaided Awareness,51.3,all
UKR,all,2018-07-09,AwesomeInsurance,Aided Awareness,78.07,all
UKR,all,2018-07-09,CoolInsurance,Consideration,29.52,all
UKR,all,2018-07-09,AwesomeInsurance,Consideration,30.08,all
UKR,all,2018-07-09,BestInsurance,Penetration,36.17,all
UKR,all,2018-07-09,AwesomeInsurance,Penetration,37.95,all
UKR,all,2018-07-09,CoolInsurance,Purchase Intent,21.75,all
UKR,all,2018-07-09,AwesomeInsurance,Buzz,30.25,all
UKR,all,2018-07-09,CoolInsurance,Wom,22.21,all
UKR,all,2018-07-09,CoolInsurance,Recommendation,42.37,all
UKR,all,2018-07-09,AwesomeInsurance,Satisfaction,10.38,all
UKR,all,2018-07-09,CoolInsurance,Satisfaction,13.01,all
UKR,all,2018-07-09,CoolInsurance,Likability,31.79,all
UKR,all,2018-07-09,AwesomeInsurance,Quality,88.04,all
UKR,all,2018-07-09,AwesomeInsurance,Impression,10.96,all
UKR,all,2018-07-16,AwesomeInsurance,Unaided Awareness,58.49,all
UKR,all,2018-07-16,AwesomeInsurance,Aided Awareness,72.99,all
UKR,all,2018-07-16,CoolInsurance,Consideration,25.26,all
UKR,all,2018-07-16,AwesomeInsurance,Consideration,29.86,all
UKR,all,2018-07-16,BestInsurance,Penetration,38.17,all
UKR,all,2018-07-16,AwesomeInsurance,Penetration,32.86,all
UKR,all,2018-07-16,AwesomeInsurance,Purchase Intent,21.25,all
UKR,all,2018-07-16,CoolInsurance,Buzz,39.22,all
UKR,all,2018-07-16,AwesomeInsurance,Wom,26.56,all
UKR,all,2018-07-16,BestInsurance,Recommendation,50.02,all
UKR,all,2018-07-16,AwesomeInsurance,Satisfaction,11.58,all
UKR,all,2018-07-16,AwesomeInsurance,Likability,36.17,all
UKR,all,2018-07-16,CoolInsurance,Quality,89.7,all
UKR,all,2018-07-16,BestInsurance,Quality,72.65,all
UKR,all,2018-07-16,AwesomeInsurance,Impression,10.16,all
UKR,all,2018-07-16,BestInsurance,Impression,12.8,all
UKR,all,2018-07-23,AwesomeInsurance,Unaided Awareness,59.79,all
UKR,all,2018-07-23,BestInsurance,Aided Awareness,76.68,all
UKR,all,2018-07-23,CoolInsurance,Aided Awareness,89.93,all
UKR,all,2018-07-23,CoolInsurance,Consideration,29.46,all
UKR,all,2018-07-23,AwesomeInsurance,Consideration,27.38,all
UKR,all,2018-07-23,AwesomeInsurance,Penetration,32.38,all
UKR,all,2018-07-23,CoolInsurance,Penetration,39.58,all
UKR,all,2018-07-23,BestInsurance,Purchase Intent,17.84,all
UKR,all,2018-07-23,CoolInsurance,Buzz,32.56,all
UKR,all,2018-07-23,CoolInsurance,Wom,24.12,all
UKR,all,2018-07-23,AwesomeInsurance,Recommendation,47.35,all
UKR,all,2018-07-23,AwesomeInsurance,Satisfaction,12.2,all
UKR,all,2018-07-23,AwesomeInsurance,Likability,39.83,all
UKR,all,2018-07-23,AwesomeInsurance,Quality,79.87,all
UKR,all,2018-07-23,BestInsurance,Impression,12.82,all
UKR,all,2018-07-23,AwesomeInsurance,Impression,11.83,all
UKR,all,2018-07-30,CoolInsurance,Unaided Awareness,65.96,all
UKR,all,2018-07-30,AwesomeInsurance,Unaided Awareness,56.45,all
UKR,all,2018-07-30,CoolInsurance,Aided Awareness,73.54,all
UKR,all,2018-07-30,AwesomeInsurance,Consideration,28.28,all
UKR,all,2018-07-30,AwesomeInsurance,Penetration,35.18,all
UKR,all,2018-07-30,CoolInsurance,Penetration,33.1,all
UKR,all,2018-07-30,AwesomeInsurance,Purchase Intent,20.31,all
UKR,all,2018-07-30,AwesomeInsurance,Buzz,31.61,all
UKR,all,2018-07-30,BestInsurance,Wom,22.1,all
UKR,all,2018-07-30,AwesomeInsurance,Recommendation,48.79,all
UKR,all,2018-07-30,AwesomeInsurance,Satisfaction,10.95,all
UKR,all,2018-07-30,BestInsurance,Likability,31.67,all
UKR,all,2018-07-30,AwesomeInsurance,Quality,73.49,all
UKR,all,2018-07-30,CoolInsurance,Quality,77.74,all
UKR,all,2018-07-30,AwesomeInsurance,Impression,10.77,all
UKR,all,2018-08-06,BestInsurance,Unaided Awareness,54.7,all
UKR,all,2018-08-06,CoolInsurance,Unaided Awareness,64.32,all
UKR,all,2018-08-06,CoolInsurance,Aided Awareness,76.98,all
UKR,all,2018-08-06,AwesomeInsurance,Consideration,29.76,all
UKR,all,2018-08-06,CoolInsurance,Consideration,30.53,all
UKR,all,2018-08-06,BestInsurance,Consideration,27.12,all
UKR,all,2018-08-06,AwesomeInsurance,Penetration,37.2,all
UKR,all,2018-08-06,CoolInsurance,Penetration,36.69,all
UKR,all,2018-08-06,CoolInsurance,Purchase Intent,20.14,all
UKR,all,2018-08-06,AwesomeInsurance,Buzz,31.47,all
UKR,all,2018-08-06,AwesomeInsurance,Wom,24.12,all
UKR,all,2018-08-06,AwesomeInsurance,Recommendation,41.86,all
UKR,all,2018-08-06,AwesomeInsurance,Satisfaction,11.35,all
UKR,all,2018-08-06,CoolInsurance,Satisfaction,10.08,all
UKR,all,2018-08-06,BestInsurance,Likability,34.05,all
UKR,all,2018-08-06,AwesomeInsurance,Quality,76.46,all
UKR,all,2018-08-06,CoolInsurance,Quality,89.07,all
UKR,all,2018-08-06,AwesomeInsurance,Impression,13.18,all
UKR,all,2018-08-13,AwesomeInsurance,Unaided Awareness,59.48,all
UKR,all,2018-08-13,BestInsurance,Unaided Awareness,54.19,all
UKR,all,2018-08-13,AwesomeInsurance,Aided Awareness,80.44,all
UKR,all,2018-08-13,CoolInsurance,Aided Awareness,78.89,all
UKR,all,2018-08-13,AwesomeInsurance,Consideration,31.67,all
UKR,all,2018-08-13,CoolInsurance,Consideration,25.09,all
UKR,all,2018-08-13,CoolInsurance,Penetration,38.82,all
UKR,all,2018-08-13,AwesomeInsurance,Penetration,35.99,all
UKR,all,2018-08-13,AwesomeInsurance,Purchase Intent,18.42,all
UKR,all,2018-08-13,CoolInsurance,Buzz,33.0,all
UKR,all,2018-08-13,CoolInsurance,Wom,21.97,all
UKR,all,2018-08-13,CoolInsurance,Recommendation,44.0,all
UKR,all,2018-08-13,CoolInsurance,Satisfaction,11.58,all
UKR,all,2018-08-13,AwesomeInsurance,Satisfaction,13.07,all
UKR,all,2018-08-13,AwesomeInsurance,Likability,30.5,all
UKR,all,2018-08-13,CoolInsurance,Quality,91.45,all
UKR,all,2018-08-13,AwesomeInsurance,Quality,70.97,all
UKR,all,2018-08-13,AwesomeInsurance,Impression,10.46,all
UKR,all,2018-08-13,CoolInsurance,Impression,10.09,all
UKR,all,2018-08-20,CoolInsurance,Unaided Awareness,53.59,all
UKR,all,2018-08-20,AwesomeInsurance,Unaided Awareness,50.59,all
UKR,all,2018-08-20,AwesomeInsurance,Aided Awareness,80.27,all
UKR,all,2018-08-20,AwesomeInsurance,Consideration,29.13,all
UKR,all,2018-08-20,BestInsurance,Consideration,26.99,all
UKR,all,2018-08-20,CoolInsurance,Penetration,38.88,all
UKR,all,2018-08-20,AwesomeInsurance,Penetration,38.9,all
UKR,all,2018-08-20,AwesomeInsurance,Purchase Intent,20.53,all
UKR,all,2018-08-20,CoolInsurance,Buzz,32.37,all
UKR,all,2018-08-20,CoolInsurance,Wom,21.92,all
UKR,all,2018-08-20,AwesomeInsurance,Recommendation,51.73,all
UKR,all,2018-08-20,AwesomeInsurance,Satisfaction,10.67,all
UKR,all,2018-08-20,CoolInsurance,Satisfaction,10.43,all
UKR,all,2018-08-20,CoolInsurance,Likability,39.94,all
UKR,all,2018-08-20,AwesomeInsurance,Quality,76.06,all
UKR,all,2018-08-20,BestInsurance,Quality,88.92,all
UKR,all,2018-08-20,CoolInsurance,Impression,11.56,all
UKR,all,2018-08-20,AwesomeInsurance,Impression,12.93,all
UKR,all,2018-08-27,AwesomeInsurance,Unaided Awareness,53.52,all
UKR,all,2018-08-27,AwesomeInsurance,Aided Awareness,76.22,all
UKR,all,2018-08-27,CoolInsurance,Aided Awareness,92.19,all
UKR,all,2018-08-27,CoolInsurance,Consideration,29.67,all
UKR,all,2018-08-27,AwesomeInsurance,Consideration,27.47,all
UKR,all,2018-08-27,CoolInsurance,Penetration,37.46,all
UKR,all,2018-08-27,AwesomeInsurance,Penetration,33.64,all
UKR,all,2018-08-27,AwesomeInsurance,Purchase Intent,16.69,all
UKR,all,2018-08-27,AwesomeInsurance,Buzz,31.7,all
UKR,all,2018-08-27,AwesomeInsurance,Wom,24.9,all
UKR,all,2018-08-27,AwesomeInsurance,Recommendation,48.57,all
UKR,all,2018-08-27,CoolInsurance,Satisfaction,12.92,all
UKR,all,2018-08-27,AwesomeInsurance,Satisfaction,10.66,all
UKR,all,2018-08-27,AwesomeInsurance,Likability,31.64,all
UKR,all,2018-08-27,CoolInsurance,Quality,82.59,all
UKR,all,2018-08-27,BestInsurance,Quality,89.9,all
UKR,all,2018-08-27,BestInsurance,Impression,11.73,all
UKR,all,2018-08-27,AwesomeInsurance,Impression,12.53,all
UKR,all,2018-09-03,CoolInsurance,Unaided Awareness,66.59,all
UKR,all,2018-09-03,AwesomeInsurance,Unaided Awareness,60.48,all
UKR,all,2018-09-03,AwesomeInsurance,Aided Awareness,73.86,all
UKR,all,2018-09-03,CoolInsurance,Consideration,27.55,all
UKR,all,2018-09-03,AwesomeInsurance,Consideration,26.58,all
UKR,all,2018-09-03,CoolInsurance,Penetration,35.04,all
UKR,all,2018-09-03,AwesomeInsurance,Penetration,31.53,all
UKR,all,2018-09-03,AwesomeInsurance,Purchase Intent,19.21,all
UKR,all,2018-09-03,AwesomeInsurance,Buzz,35.03,all
UKR,all,2018-09-03,CoolInsurance,Wom,21.12,all
UKR,all,2018-09-03,CoolInsurance,Recommendation,41.49,all
UKR,all,2018-09-03,AwesomeInsurance,Satisfaction,10.39,all
UKR,all,2018-09-03,CoolInsurance,Likability,35.09,all
UKR,all,2018-09-03,AwesomeInsurance,Quality,84.33,all
UKR,all,2018-09-03,AwesomeInsurance,Impression,10.44,all
UKR,all,2018-09-10,AwesomeInsurance,Unaided Awareness,61.6,all
UKR,all,2018-09-10,CoolInsurance,Aided Awareness,79.37,all
UKR,all,2018-09-10,AwesomeInsurance,Aided Awareness,89.13,all
UKR,all,2018-09-10,CoolInsurance,Consideration,28.02,all
UKR,all,2018-09-10,CoolInsurance,Penetration,36.08,all
UKR,all,2018-09-10,AwesomeInsurance,Penetration,36.51,all
UKR,all,2018-09-10,AwesomeInsurance,Purchase Intent,20.03,all
UKR,all,2018-09-10,BestInsurance,Buzz,30.06,all
UKR,all,2018-09-10,AwesomeInsurance,Wom,21.76,all
UKR,all,2018-09-10,BestInsurance,Recommendation,49.16,all
